C02199V02655,Sex,C03367V04052,County,TLIST(A1),CensusYear,C02076V03371,Age Group,STATISTIC,Statistic Label,UNIT,VALUE,C03789V04537,Administrative Counties
-,Both sexes,KK,Kilkenny,2016,2016,-,All ages,EY015C01,Persons in private households,Number,97536.0,,
-,Both sexes,KK,Kilkenny,2016,2016,-,All ages,EY015C02,Persons living alone,Number,7662.0,,
-,Both sexes,KK,Kilkenny,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,7.9,,
-,Both sexes,KK,Kilkenny,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,12817.0,,
-,Both sexes,KK,Kilkenny,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,3203.0,,
-,Both sexes,KK,Kilkenny,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,25.0,,
-,Both sexes,KK,Kilkenny,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,8394.0,,
-,Both sexes,KK,Kilkenny,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,2422.0,,
-,Both sexes,KK,Kilkenny,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,28.9,,
-,Both sexes,KK,Kilkenny,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,4973.0,,
-,Both sexes,KK,Kilkenny,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1673.0,,
-,Both sexes,KK,Kilkenny,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,33.6,,
-,Both sexes,KK,Kilkenny,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,2680.0,,
-,Both sexes,KK,Kilkenny,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,1013.0,,
-,Both sexes,KK,Kilkenny,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,37.8,,
-,Both sexes,KK,Kilkenny,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,1117.0,,
-,Both sexes,KK,Kilkenny,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,463.0,,
-,Both sexes,KK,Kilkenny,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,41.5,,
-,Both sexes,LS,Laois,2011,2011,-,All ages,EY015C01,Persons in private households,Number,79751.0,,
-,Both sexes,LS,Laois,2011,2011,-,All ages,EY015C02,Persons living alone,Number,6096.0,,
-,Both sexes,LS,Laois,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,7.6,,
-,Both sexes,LS,Laois,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,7608.0,,
-,Both sexes,LS,Laois,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2044.0,,
-,Both sexes,LS,Laois,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.9,,
-,Both sexes,LS,Laois,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,5018.0,,
-,Both sexes,LS,Laois,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1571.0,,
-,Both sexes,LS,Laois,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.3,,
-,Both sexes,LS,Laois,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,3133.0,,
-,Both sexes,LS,Laois,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1101.0,,
-,Both sexes,LS,Laois,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.1,,
-,Both sexes,LS,Laois,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1664.0,,
-,Both sexes,LS,Laois,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,647.0,,
-,Both sexes,LS,Laois,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,38.9,,
-,Both sexes,LS,Laois,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,665.0,,
-,Both sexes,LS,Laois,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,259.0,,
-,Both sexes,LS,Laois,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,38.9,,
-,Both sexes,LS,Laois,2016,2016,-,All ages,EY015C01,Persons in private households,Number,83534.0,,
-,Both sexes,LS,Laois,2016,2016,-,All ages,EY015C02,Persons living alone,Number,6404.0,,
-,Both sexes,LS,Laois,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,7.7,,
-,Both sexes,LS,Laois,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,9033.0,,
-,Both sexes,LS,Laois,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2373.0,,
-,Both sexes,LS,Laois,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.3,,
-,Both sexes,LS,Laois,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,5900.0,,
-,Both sexes,LS,Laois,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,1783.0,,
-,Both sexes,LS,Laois,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.2,,
-,Both sexes,LS,Laois,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,3481.0,,
-,Both sexes,LS,Laois,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1231.0,,
-,Both sexes,LS,Laois,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.4,,
-,Both sexes,LS,Laois,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,1900.0,,
-,Both sexes,LS,Laois,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,754.0,,
-,Both sexes,LS,Laois,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,39.7,,
-,Both sexes,LS,Laois,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,811.0,,
-,Both sexes,LS,Laois,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,348.0,,
-,Both sexes,LS,Laois,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,42.9,,
-,Both sexes,LD,Longford,2011,2011,-,All ages,EY015C01,Persons in private households,Number,38986.0,,
-,Both sexes,LD,Longford,2011,2011,-,All ages,EY015C02,Persons living alone,Number,3786.0,,
-,Both sexes,LD,Longford,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.7,,
-,Both sexes,LD,Longford,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,4576.0,,
-,Both sexes,LD,Longford,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,1407.0,,
-,Both sexes,LD,Longford,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.7,,
-,Both sexes,LD,Longford,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,2973.0,,
-,Both sexes,LD,Longford,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1045.0,,
-,Both sexes,LD,Longford,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.1,,
-,Both sexes,LD,Longford,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,1879.0,,
-,Both sexes,LD,Longford,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,738.0,,
-,Both sexes,LD,Longford,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,39.3,,
-,Both sexes,LD,Longford,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,967.0,,
-,Both sexes,LD,Longford,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,418.0,,
-,Both sexes,LD,Longford,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,43.2,,
-,Both sexes,LD,Longford,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,406.0,,
-,Both sexes,LD,Longford,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,183.0,,
-,Both sexes,LD,Longford,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,45.1,,
-,Both sexes,LD,Longford,2016,2016,-,All ages,EY015C01,Persons in private households,Number,40775.0,,
-,Both sexes,LD,Longford,2016,2016,-,All ages,EY015C02,Persons living alone,Number,4035.0,,
-,Both sexes,LD,Longford,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.9,,
-,Both sexes,LD,Longford,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,5519.0,,
-,Both sexes,LD,Longford,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,1627.0,,
-,Both sexes,LD,Longford,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,29.5,,
-,Both sexes,LD,Longford,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,3554.0,,
-,Both sexes,LD,Longford,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,1218.0,,
-,Both sexes,LD,Longford,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,34.3,,
-,Both sexes,LD,Longford,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,2084.0,,
-,Both sexes,LD,Longford,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,810.0,,
-,Both sexes,LD,Longford,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,38.9,,
-,Both sexes,LD,Longford,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,1149.0,,
-,Both sexes,LD,Longford,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,499.0,,
-,Both sexes,LD,Longford,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,43.4,,
-,Both sexes,LD,Longford,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,464.0,,
-,Both sexes,LD,Longford,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,225.0,,
-,Both sexes,LD,Longford,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,48.5,,
-,Both sexes,LH,Louth,2011,2011,-,All ages,EY015C01,Persons in private households,Number,122339.0,,
-,Both sexes,LH,Louth,2011,2011,-,All ages,EY015C02,Persons living alone,Number,10070.0,,
-,Both sexes,LH,Louth,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,8.2,,
-,Both sexes,LH,Louth,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,12586.0,,
-,Both sexes,LH,Louth,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,3488.0,,
-,Both sexes,LH,Louth,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,27.7,,
-,Both sexes,LH,Louth,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,8177.0,,
-,Both sexes,LH,Louth,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,2631.0,,
-,Both sexes,LH,Louth,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,32.2,,
-,Both sexes,LH,Louth,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,4917.0,,
-,Both sexes,LH,Louth,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1849.0,,
-,Both sexes,LH,Louth,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,37.6,,
-,Both sexes,LH,Louth,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,2590.0,,
-,Both sexes,LH,Louth,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,1132.0,,
-,Both sexes,LH,Louth,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,43.7,,
-,Both sexes,LH,Louth,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,1105.0,,
-,Both sexes,LH,Louth,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,540.0,,
-,Both sexes,LH,Louth,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,48.9,,
-,Both sexes,LH,Louth,2016,2016,-,All ages,EY015C01,Persons in private households,Number,127751.0,,
-,Both sexes,LH,Louth,2016,2016,-,All ages,EY015C02,Persons living alone,Number,10260.0,,
-,Both sexes,LH,Louth,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,8.0,,
-,Both sexes,LH,Louth,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,15122.0,,
-,Both sexes,LH,Louth,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,3995.0,,
-,Both sexes,LH,Louth,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,26.4,,
-,Both sexes,LH,Louth,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,9853.0,,
-,Both sexes,LH,Louth,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,2954.0,,
-,Both sexes,LH,Louth,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.0,,
-,Both sexes,LH,Louth,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,5764.0,,
-,Both sexes,LH,Louth,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,2026.0,,
-,Both sexes,LH,Louth,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.1,,
-,Both sexes,LH,Louth,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,2996.0,,
-,Both sexes,LH,Louth,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,1233.0,,
-,Both sexes,LH,Louth,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,41.2,,
-,Both sexes,LH,Louth,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,1239.0,,
-,Both sexes,LH,Louth,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,571.0,,
-,Both sexes,LH,Louth,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,46.1,,
